Product,Price,Payment_Type,Name,City,State,Country,Transaction_date
Product1,1200,Mastercard,Tracey,Harold's Cross,Dublin,Ireland,1/19/2009 14:26
Product1,1200,Mastercard,Laura,Fairfield                   ,IA,United States,1/19/2009 14:53
Product1,1200,Mastercard,Terry,San Antonio                 ,TX,United States,1/19/2009 15:02
Product2,3600,Visa,Julia,Ede,Gelderland,Netherlands,1/19/2009 15:40
Product1,1200,Mastercard,Frank,Old Greenwich               ,CT,United States,1/19/2009 16:10
Product1,1200,Mastercard,Alexandria,Lebanon                     ,PA,United States,1/19/2009 16:16
Product1,1200,Amex,alison,Mid City West               ,PA,United States,1/19/2009 16:32
Product1,1200,Mastercard,scott,Coconut Grove               ,FL,United States,1/19/2009 16:55
Product1,1200,Visa,Riche Lou,Newton                      ,MA,United States,1/19/2009 17:40
Product1,1200,Amex,cath,Warwick                     ,NY,United States,1/19/2009 18:54
Product1,1200,Diners,Harriet,Fort Oglethorpe             ,GA,United States,1/19/2009 19:07
Product1,1200,Mastercard,Rebecca,Norfolk                     ,VA,United States,1/19/2009 23:06
Product1,1200,Diners,Sarah,Santo Domingo City,Distrito Nacional,Dominican Republic,1/20/2009 2:17
Product1,1200,Visa,Randy,Wigan,England,United Kingdom,1/20/2009 3:11
Product1,1200,Visa,Elizabeth,The Grange,Queensland,Australia,1/20/2009 3:51
Product1,1200,Visa,Patrick,Birmingham                  ,MI,United States,1/20/2009 5:01
Product3 ,7500,Mastercard,Amanda,Shreveport                  ,LA,United States,1/20/2009 5:24
Product1,1200,Visa,Jessica,Abbey Town,England,United Kingdom,1/20/2009 5:50
Product1,1200,Diners,Ashlee,Oxford,England,United Kingdom,1/20/2009 5:53
Product1,1200,Mastercard,Andrea ,Shreveport                  ,LA,United States,1/20/2009 6:03
Product2,3600,Visa,Miye,Downingtown                 ,PA,United States,1/20/2009 7:08
Product1,1200,Mastercard,Aideen and Jonathan,Kecskemet,Bacs-Kiskun,Hungary,1/20/2009 8:08
Product1,1200,Amex,Cathy,Brooklyn                    ,NY,United States,1/20/2009 8:10
Product1,1200,Mastercard,christy,Germantown                  ,TN,United States,1/20/2009 8:16
Product1,1200,Mastercard,Sarah,Floyds Knobs                ,IN,United States,1/20/2009 8:23
Product1,1200,Visa,Marie,Winchester                  ,MA,United States,1/20/2009 8:51
Product1,1200,Visa,James,Edmonton,Alberta,Canada,1/20/2009 8:58
Product2,3600,Visa,Stephen,Calgary,Alberta,Canada,1/20/2009 10:05
Product2,3600,Diners,esther,Huddersfield,England,United Kingdom,1/20/2009 10:42
Product1,1200,Mastercard,Debora,Lakeside                    ,CA,United States,1/20/2009 11:58
Product1,1200,Visa,Bea,Chicago                     ,IL,United States,1/20/2009 12:32
Product1,1200,Mastercard,Anastasia,NYC                         ,NY,United States,1/20/2009 12:34
Product1,1200,Mastercard,Elisabeth,Birkdale,Queensland,Australia,1/20/2009 13:54
Product2,3600,Visa,Michael,Norrkoping,Ostergotland,Sweden,1/20/2009 14:48
Product1,1200,Mastercard,Attie,Cypress                     ,CA,United States,1/20/2009 14:55
Product1,1200,Visa,Madhu,Centennial                  ,CO,United States,1/20/2009 15:28
Product1,1200,Visa,Vishpala,Margate                     ,FL,United States,1/20/2009 16:32
Product2,3600,Visa,Jessica,Toronto,Ontario,Canada,1/20/2009 17:23
Product1,1200,Amex,Rhonda,Atlanta                     ,GA,United States,1/20/2009 19:08
Product1,1200,Visa,Jeannette,Dubai,Dubayy,United Arab Emirates,1/20/2009 20:09
Product1,1200,Mastercard,Caroline and Jonathan,Chichester,England,United Kingdom,1/21/2009 2:07
Product1,1200,Visa,Kevin ,London,England,United Kingdom,1/21/2009 2:15
Product2,3600,Visa,Melissa,Carouge,Geneve,Switzerland,1/21/2009 2:20
Product1,1200,Visa,Courtney,Suchdol,Prague,Czech Republic,1/21/2009 4:11
Product1,1200,Visa,Katerina,Firenze,Tuscany,Italy,1/21/2009 4:34
Product1,1200,Visa,Tomasz,Klampenborg,Kobenhavn,Denmark,1/21/2009 4:46
Product1,1200,Amex,Britlyn ,Norwalk                     ,CT,United States,1/21/2009 5:39
Product1,1200,Amex,Miriane,Norfolk                     ,VA,United States,1/21/2009 6:39
Product1,1200,Visa,andrea,Oostburg                    ,WI,United States,1/21/2009 6:55
Product1,1200,Visa,Niki,Chadds Ford                 ,PA,United States,1/21/2009 7:19
Product1,1200,Mastercard,Beatrice,Wilmington                  ,DE,United States,1/21/2009 7:31
Product1,1200,Visa,Helen,Mechanics Grove             ,PA,United States,1/21/2009 7:59
Product1,1200,Visa,Elaine,Vienna                      ,VA,United States,1/21/2009 9:07
Product1,1200,Mastercard,Julie ,Chelmsford                  ,MA,United States,1/21/2009 10:32
Product1,1200,Visa,Costanza,Saggart,Dublin,Ireland,1/21/2009 11:00
Product1,800,Amex,Heloise ,Arlington                   ,VA,United States,1/21/2009 11:28
Product1,1200,Visa,nicole,Oslo,Oslo,Norway,1/21/2009 11:36
Product1,1200,Visa,Katrin,Zumikon,Zurich,Switzerland,1/21/2009 11:56
Product2,3600,Visa,Rosemary,Jacksonville                ,FL,United States,1/21/2009 12:08
Product1,1200,Visa,Novy ,Istanbul,Istanbul,Turkey,1/21/2009 12:38
Product1,1200,Visa,Sean,Wantagh,NY,United States,1/21/2009 14:06
Product1,1200,Amex,Eric,Ely                         ,NV,United States,1/21/2009 14:15
Product1,1200,Visa,Tricia,Castricum,Noord-Holland,Netherlands,1/21/2009 14:25
Product1,1200,Mastercard,Tamara,Klosterneuburg,Lower Austria,Austria,1/21/2009 14:34
Product1,1200,Diners,john,New York                    ,NY,United States,1/21/2009 14:55
Product1,1200,Mastercard,KeithMichelle,Houston                     ,TX,United States,1/21/2009 16:57
Product1,1200,Mastercard,Daria,George Town, ,Cayman Isls,1/21/2009 20:02
Product1,1200,Amex,Henrietta,Vancouver,British Columbia,Canada,1/21/2009 20:18
Product1,1200,Mastercard,Ailsa ,Lindenhurst                 ,NY,United States,1/21/2009 20:44
Product1,1200,Visa,Rachel,Taicheng,Guangdong,China,1/21/2009 21:37
Product1,1200,Amex,janet,Hon                         ,HI,United States,1/21/2009 23:19
Product1,1200,Visa,Olga,Strasbourg,Alsace,France,1/21/2009 23:41
Product1,1200,Visa,Sarah,Plan-les-Ouattes,Geneve,Switzerland,1/21/2009 23:52
Product1,1200,Visa,Costanza,Beykoz,Istanbul,Turkey,1/22/2009 2:16
Product2,3600,Mastercard,Parth,Oegstgeest,Zuid-Holland,Netherlands,1/22/2009 3:57
Product2,3600,Visa,Eman,Penclawdd,Wales,United Kingdom,1/22/2009 5:39
Product1,1200,Visa,Patrick,Baytown                     ,TX,United States,1/22/2009 6:41
Product1,1200,Visa,Kate,Rochester Hills             ,MI,United States,1/22/2009 6:51
Product1,1200,Visa,Yana,North Bay,Ontario,Canada,1/22/2009 7:14
Product1,1200,Visa,Anja,Ferney-Voltaire,Rhone-Alpes,France,1/22/2009 7:35
Product1,1200,Visa,elisabeth,Gonzaga Univ                ,WA,United States,1/22/2009 8:23
Product1,1200,Visa,Claire,Trumansburg                 ,NY,United States,1/22/2009 9:00
Product2,3600,Mastercard,Jyoti,Tunbridge Wells,England,United Kingdom,1/22/2009 9:48
Product1,1200,Visa,michelle,Arklow,Wicklow,Ireland,1/22/2009 10:47
Product1,1200,Visa,Maria,Boyceville                  ,WI,United States,1/22/2009 10:59
Product1,1200,Mastercard,Gustavo,Voluntari,Bucuresti,Romania,1/22/2009 11:10
Product1,1200,Visa,Liann,Monaco, ,Monaco,1/22/2009 12:09
Product1,1200,Mastercard,Tejal,London,England,United Kingdom,1/22/2009 12:32
Product2,3600,Amex,Laura,San Anselmo                 ,CA,United States,1/22/2009 12:37
Product3,7500,Visa,Frank and Christelle,Valley Center               ,CA,United States,1/22/2009 12:45
Product1,1200,Visa,Anna,Paris,Ile-de-France,France,1/22/2009 12:55
Product1,1200,Visa,Laleh,Aasgaardstrand,Vestfold,Norway,1/22/2009 12:56
Product1,1200,Visa,Hans-Joerg,Belfast,Northern Ireland,United Kingdom,1/22/2009 14:25
Product1,1200,Visa,Sara,Perth City,Western Australia,Australia,1/22/2009 14:32
Product1,1200,Mastercard,Tara,Killiney,Dublin,Ireland,1/22/2009 15:32
Product1,1200,Visa,Steven,Houston                     ,TX,United States,1/22/2009 15:35
Product2,3600,Visa,Lisa,Ottawa,Ontario,Canada,1/22/2009 15:59
Product1,1200,Visa,Liza,Dammeron Valley             ,UT,United States,1/22/2009 16:29
Product1,1200,Visa,Ryan,Simpsonville                ,SC,United States,1/22/2009 18:07
Product1,1200,Visa,Lynne,Southlake                   ,TX,United States,1/22/2009 18:44
Product2,3600,Mastercard,leanne,Clyde Hill                  ,WA,United States,1/22/2009 22:16
Product1,1200,Mastercard,Shannon,Buffalo Grove               ,IL,United States,1/22/2009 23:35
Product1,1200,Amex,Larry,Naarden,Noord-Holland,Netherlands,1/23/2009 3:30
Product2,3600,Mastercard,Anja Langer,Saint Paul                  ,MN,United States,1/23/2009 3:33
Product1,1200,Mastercard,Sarah,Sandymount,Dublin,Ireland,1/23/2009 4:47
Product1,1200,Visa,Alexia,Blackrock,Dublin,Ireland,1/23/2009 5:11
Product1,1200,Visa,Ellen Walton ,Melbourne,Victoria,Australia,1/23/2009 5:14
Product1,1200,Amex,Tary,Zug,Zug,Switzerland,1/23/2009 5:52
Product1,1200,Amex,Joelle,Rowayton                    ,CT,United States,1/23/2009 7:04
Product1,1200,Visa,Elizabeth,Hamilton,Hamilton,Bermuda,1/23/2009 7:13
Product2,3600,Amex,Fatisha,Miami                       ,FL,United States,1/23/2009 7:37
Product1,1800,Amex,Karena,Marietta                    ,GA,United States,1/23/2009 7:47
Product1,1200,Diners,christina,Chepel,Budapest,Hungary,1/23/2009 8:00
Product2,3600,Amex,Olympe,Lidingo,Stockholm,Sweden,1/23/2009 9:09
Product1,1200,Mastercard,Jerome,Madrid,Madrid,Spain,1/23/2009 9:27
Product1,1200,Visa,Ginger,King City,Ontario,Canada,1/23/2009 9:49
Product1,1200,Mastercard,Kevin,Hollywood                   ,CA,United States,1/23/2009 10:04
Product1,1200,Visa,Stephanie,Saint Charles               ,IL,United States,1/23/2009 10:45
Product1,1200,Mastercard,Lauren,Poughkeepsie                ,NY,United States,1/23/2009 11:23
Product1,1200,Mastercard,Sandrine,Walnut Creek                ,CA,United States,1/23/2009 11:33
Product1,1200,Diners,Kellie,Staten Island               ,NY,United States,1/23/2009 11:37
Product1,1200,Mastercard,Nola,Den Haag,Zuid-Holland,Netherlands,1/23/2009 12:23
Product2,3600,Mastercard,Anke,Avalon,New South Wales,Australia,1/23/2009 12:42
Product1,1200,Mastercard,Malahat,Minneapolis                 ,MN,United States,1/23/2009 13:13
Product1,1200,Mastercard,Elena,New Rochelle                ,NY,United States,1/23/2009 13:55
Product1,1200,Visa,Madison,Torbay,Auckland,New Zealand,1/23/2009 14:43
Product1,1200,Mastercard,Surat,Bridgewater                 ,NJ,United States,1/23/2009 14:57
Product1,1200,Mastercard,T,Brooklyn                    ,NY,United States,1/23/2009 15:33
Product1,1200,Visa,Ronja,Manhattan                   ,NY,United States,1/23/2009 15:38
Product2,3600,Amex,Christophe,Temecula                    ,CA,United States,1/23/2009 16:30
Product1,1200,Visa,Ann,Brisbane,Queensland,Australia,1/23/2009 21:35
Product1,1200,Visa,Joanne,Oak Park                    ,MI,United States,1/23/2009 21:41
Product1,1200,Mastercard,Diana,Kuala Lumpur,Kuala Lumpur,Malaysia,1/23/2009 22:19
Product1,1200,Visa,Jupiterlina Elika,Rome,Lazio,Italy,1/24/2009 1:22
Product1,1200,Visa,Michelle,Lyndoch,South Australia,Australia,1/24/2009 3:25
Product1,1200,Visa,chris,Kjobenhavn,Staden Kobenhavn,Denmark,1/24/2009 3:36
Product1,1200,Visa,breon,Leighton Buzzard,England,United Kingdom,1/24/2009 4:01
Product1,1200,Mastercard,nihan,Roanoke                     ,VA,United States,1/24/2009 7:14
Product2,3600,Visa,Kathryn,Kirriemuir,Scotland,United Kingdom,1/24/2009 7:18
Product1,1200,Mastercard,corina,Neustift am Walde,Vienna,Austria,1/24/2009 8:21
Product1,1200,Mastercard,manon,Neustift am Walde,Vienna,Austria,1/24/2009 8:25
Product1,1200,Visa,Elizabeth,Cos Cob                     ,CT,United States,1/24/2009 8:45
Product1,1200,Mastercard,Heather,Baluan,General Santos,Philippines,1/24/2009 8:51
Product2,3600,Visa,Barbara,Kirriemuir,Scotland,United Kingdom,1/24/2009 9:01
Product1,1200,Visa,Nicole,Neuchatel,Neuchatel,Switzerland,1/24/2009 9:30
Product1,1200,Visa,DD,York,England,United Kingdom,1/24/2009 10:23
Product1,1200,Visa,sorcha,Porto Alegre,Rio Grande do Sul,Brazil,1/24/2009 10:26
Product1,1200,Visa,Kenneth,Arlington                   ,VA,United States,1/24/2009 10:38
Product1,1200,Visa,alan,Norcross                    ,GA,United States,1/24/2009 11:05
Product1,1200,Visa,Audrey,Bruxelles,Brussels (Bruxelles),Belgium,1/24/2009 11:54
Product1,1200,Visa,T,El Escorial,Madrid,Spain,1/24/2009 12:00
Product1,1200,Visa,Saeko ,Warwick                     ,NY,United States,1/24/2009 12:43
Product1,1200,Visa,sorcha,Cartierville,Quebec,Canada,1/24/2009 12:56
Product1,1200,Visa,Renee,Chaska                      ,MN,United States,1/24/2009 13:35
Product1,1200,Mastercard,Cathy,Kidderminster,England,United Kingdom,1/24/2009 13:38
Product2,3600,Mastercard,Meredith,Kloten,Zurich,Switzerland,1/24/2009 13:54
Product1,1200,Visa,Tracey,Saint Catharines,Ontario,Canada,1/24/2009 17:06
Product2,3600,Visa,Charlotte,Sterling                    ,VA,United States,1/24/2009 17:18
Product1,1200,Visa,Helen,Aloma                       ,FL,United States,1/24/2009 18:02
Product1,1200,Visa,Ruangrote,Melbourne,Victoria,Australia,1/24/2009 18:30
Product1,1200,Visa,Katrine,North Tustin                ,CA,United States,1/24/2009 18:43
Product1,1200,Visa,jacqueline,North Vancouver,British Columbia,Canada,1/24/2009 20:58
Product1,1200,Visa,Olivia,Wheaton                     ,IL,United States,1/24/2009 21:26
Product1,1200,Visa,elaine,Phuket,Phuket,Thailand,1/24/2009 23:21
Product1,1200,Visa,Hilde ,Princeville                 ,HI,United States,1/25/2009 0:09
Product3,7500,Visa,Michael,Pietermaritzburg,KwaZulu-Natal,South Africa,1/25/2009 1:53
Product2,3600,Visa,Family,Dubai,Dubayy,United Arab Emirates,1/25/2009 2:46
Product1,1200,Mastercard,Hilde,Groningen,Groningen,Netherlands,1/25/2009 4:34
Product1,1200,Amex,pamela,Ayacucho,Buenos Aires,Argentina,1/25/2009 5:57
Product1,1200,Diners,Howard,Worcester,England,United Kingdom,1/25/2009 7:29
Product2,3600,Visa,Astrid,Oslo,Oslo,Norway,1/25/2009 8:16
Product1,1200,Visa,L,Alcona,Ontario,Canada,1/25/2009 8:32
Product1,1200,Mastercard,Malinda,Oxford,England,United Kingdom,1/25/2009 8:48
Product1,1200,Mastercard,Shane,Zurich,Zurich,Switzerland,1/25/2009 8:50
Product1,1200,Amex,Corinne,Anthem                      ,AZ,United States,1/25/2009 8:54
Product1,1200,Visa,erin,London,England,United Kingdom,1/25/2009 9:27
Product1,1200,Visa,Zaneta ,Rochester                   ,MI,United States,1/25/2009 9:36
Product1,1200,Mastercard,Pilar,Florence,Tuscany,Italy,1/25/2009 10:32
Product1,1200,Amex,kathleen kane,Jamaica Plain               ,MA,United States,1/25/2009 10:34
Product1,1200,Diners,Phillip,San Antonio                 ,TX,United States,1/25/2009 10:50
Product3,7500,Mastercard,Anita,Fresno                      ,TX,United States,1/25/2009 11:35
Product2,3600,Mastercard,Gloria Gail ,WalcProduct3ee,Tyrol,Austria,1/25/2009 11:52
Product2,3600,Visa,Charlene ,Sebastopol                  ,CA,United States,1/25/2009 12:35
Product1,1200,Amex,ann,Boca Raton                  ,FL,United States,1/25/2009 12:55
Product1,1200,Visa,Lindsey,Kennett Square              ,PA,United States,1/25/2009 12:59
Product2,3600,Visa,Scott,Lausanne,Vaud,Switzerland,1/25/2009 13:50
Product1,1200,Visa,Maureen,Statesville                 ,NC,United States,1/25/2009 14:40
Product2,3600,Visa,marie-louise,Sitka                       ,AK,United States,1/25/2009 15:18
Product1,1200,Diners,Jennifer,Vancouver,British Columbia,Canada,1/25/2009 16:08
Product3,7500,Visa,scott,Rogers                      ,AR,United States,1/25/2009 16:11
Product1,1200,Amex,Mareike,Cumming                     ,GA,United States,1/25/2009 16:17
Product1,1200,Visa,olla,Westminster                 ,CO,United States,1/25/2009 17:48
Product1,1200,Visa,David,Kapaa                       ,HI,United States,1/25/2009 17:55
Product2,3600,Visa,carol,Ann Arbor                   ,MI,United States,1/25/2009 17:58
Product1,1200,Visa,Marion,Umea,Vasterbotten,Sweden,1/25/2009 18:21
Product1,1200,Visa,Maria Macarena,Billings                    ,MT,United States,1/25/2009 18:33
Product1,1200,Mastercard,Sarah,Manteno                     ,IL,United States,1/25/2009 18:33
Product1,1200,Mastercard,Lesa,Vespasiano,Minas Gerais,Brazil,1/25/2009 19:44
Product1,1200,Visa,Kim,Seattle                     ,WA,United States,1/25/2009 19:59
Product1,1200,Visa,Brian,Croton On Hudson            ,NY,United States,1/25/2009 20:15
Product1,1200,Visa,Fatima,Rogers                      ,AR,United States,1/25/2009 20:44
Product1,1200,Mastercard,Petra,San Francisco               ,CA,United States,1/25/2009 21:49
Product1,1200,Visa,beatrice,Churra,Murcia,Spain,1/26/2009 1:14
Product2,3600,Visa,Geraldine,Brussels,Brussels (Bruxelles),Belgium,1/26/2009 1:44
Product1,1200,Mastercard,Wendy,Lake Mahopac                ,NY,United States,1/26/2009 3:43
Product2,3600,Mastercard,Jane,Biot,Provence-Alpes-Cote d'Azur,France,1/26/2009 3:49
Product1,1200,Visa,Jodie ,Great Falls,Virginia,United States,1/26/2009 4:30
Product1,1200,Visa,Gerardo,London,England,United Kingdom,1/26/2009 4:53
Product2,3600,Amex,Tulin,Cranberry Twp               ,PA,United States,1/26/2009 5:38
Product1,1200,Visa,prof,Gladwyne                    ,PA,United States,1/26/2009 6:25
Product1,1200,Visa,manuela,Massagno,Ticino,Switzerland,1/26/2009 6:37
Product1,1200,Visa,Christian,Alexandria                  ,VA,United States,1/26/2009 6:38
Product1,1200,Visa,Tori,Minneapolis                 ,MN,United States,1/26/2009 7:11
Product1,1200,Amex,Elizabeth ,Bluffton                    ,SC,United States,1/26/2009 8:00
Product1,1200,Visa,Paula,Larchmont                   ,NY,United States,1/26/2009 8:45
Product1,1200,Diners,Miss,London,England,United Kingdom,1/26/2009 8:58
Product1,1200,Visa,Eleanor,Vancouver,British Columbia,Canada,1/26/2009 10:24
Product1,1200,Visa,Lolarae,Calgary,Alberta,Canada,1/26/2009 10:26
Product1,1200,Mastercard,smith,Lahti,Etela-Suomen Laani,Finland,1/26/2009 11:19
Product1,1200,Visa,Judy,Dun Laoghaire,Dublin,Ireland,1/26/2009 11:36
Product1,1200,Mastercard,Gabriella,Austin                      ,TX,United States,1/26/2009 11:38
Product1,1250,Mastercard,verena,Queen Creek                 ,AZ,United States,1/26/2009 12:05
Product2,3600,Mastercard,Tom,Killeen                     ,TX,United States,1/26/2009 12:26
Product1,1200,Mastercard,Lesleigh,Baden,Aargau,Switzerland,1/26/2009 13:41
Product1,1200,Mastercard,Veronique,Fresno                      ,TX,United States,1/26/2009 14:02
Product1,1200,Visa,Heidi,St Augustine                ,FL,United States,1/26/2009 14:37
Product1,1200,Visa,Nicola ,Sneem,Kerry,Ireland,1/26/2009 14:43
Product1,1200,Visa,Megan,Huntersville                ,NC,United States,1/26/2009 15:16
Product1,1200,Visa,Patricia,Allen                       ,TX,United States,1/26/2009 15:42
Product1,1200,Visa,Oscar,Chamonix-Mont-Blanc,Rhone-Alpes,France,1/26/2009 16:47
Product1,1200,Visa,Jo,Pembroke Pines              ,FL,United States,1/26/2009 18:38
Product1,1200,Mastercard,John,Griffith,New South Wales,Australia,1/26/2009 20:18
Product1,1200,Mastercard,Alicia,Lincoln                     ,NE,United States,1/26/2009 20:47
Product1,1200,Amex,Anjan,Tokyo,Tokyo,Japan,1/26/2009 22:45
Product2,3600,Amex,ron ,Tsaritsyno,Moscow City,Russia,1/26/2009 23:28
Product1,1200,Diners,Heidi,MT Pleasant                 ,TX,United States,1/27/2009 2:26
Product1,1200,Visa,Glenn,Perth,Scotland,United Kingdom,1/27/2009 2:32
Product1,1200,Visa,Sarah,Ornex,Rhone-Alpes,France,1/27/2009 2:35
Product1,1200,Visa,Elyse,Bandon,Cork,Ireland,1/27/2009 2:38
Product1,1200,Visa,Rosemary,Cobham,England,United Kingdom,1/27/2009 2:57
Product1,1200,Mastercard,Astrid,Canterbury,England,United Kingdom,1/27/2009 3:19
Product2,3600,Visa,minjeong,Bern,Bern,Switzerland,1/27/2009 3:45
Product1,1200,Amex,R,Danderyd,Stockholm,Sweden,1/27/2009 3:55
Product1,1200,Visa,anissa,Slough,England,United Kingdom,1/27/2009 5:10
Product1,1200,Mastercard,Nathalie,Haymarket                   ,VA,United States,1/27/2009 6:20
Product1,1200,Mastercard,Michele,Buffalo                     ,NY,United States,1/27/2009 6:26
Product1,1200,Visa,Helena,Fremont                     ,CA,United States,1/27/2009 8:11
Product1,1200,Visa,Jan,Barcelona,Catalonia,Spain,1/27/2009 9:01
Product1,1200,Mastercard,DOREEN,Madrid,Madrid,Spain,1/27/2009 11:02
Product2,3600,Amex,Michael,Los Angeles                 ,CA,United States,1/27/2009 11:18
Product1,1200,Mastercard,Cleo,Pacific Palisades           ,CA,United States,1/27/2009 11:21
Product1,1200,Visa,Jackie,Waterford,Waterford,Ireland,1/27/2009 12:02
Product1,1200,Visa,Caterina,Amsterdam,Noord-Holland,Netherlands,1/27/2009 12:47
Product1,1200,Mastercard,Melissa,Geneve,Geneve,Switzerland,1/27/2009 13:08
Product2,3600,Mastercard,Jean,Arlington                   ,VA,United States,1/27/2009 14:42
Product1,1200,Visa,Aniko,Random Lake                 ,WI,United States,1/27/2009 15:09
Product1,1200,Visa,Katherine,Corrales                    ,NM,United States,1/27/2009 15:28
Product1,1200,Visa,jason,Altadena                    ,CA,United States,1/27/2009 16:50
Product1,1200,Visa,Emily,Killarney,New Providence,The Bahamas,1/27/2009 18:06
Product1,1200,Mastercard,Melinda,Buffalo Grove               ,IL,United States,1/27/2009 18:35
Product1,1200,Visa,VERBENA,Basel,Basel-Town,Switzerland,1/28/2009 0:22
Product1,1200,Mastercard,Natalie ,Bryceville                  ,FL,United States,1/28/2009 0:40
Product1,1200,Diners,Adam,Besancon,Franche-Comte,France,1/28/2009 1:28
Product1,1200,Mastercard,Kate,Stockholm,Stockholm,Sweden,1/28/2009 1:38
Product1,1200,Visa,Lisa,Anse Comeau,Quebec,Canada,1/28/2009 3:07
Product1,1200,Diners,Selene,Oslo,Oslo,Norway,1/28/2009 4:35
Product2,3600,Visa,Christiane,Black River,Black River,Mauritius,1/28/2009 5:36
Product1,1200,Visa,Kevin,Berkeswell,England,United Kingdom,1/28/2009 7:07
Product1,1200,Visa,Jenevieve,Guelph,Ontario,Canada,1/28/2009 7:26
Product1,1200,Visa,cari,Dryden                      ,VA,United States,1/28/2009 7:31
Product1,1200,Visa,Ina,Fayetteville                ,NC,United States,1/28/2009 7:49
Product1,1200,Visa,kemp,Brentwood                   ,TN,United States,1/28/2009 8:50
Product1,1200,Visa,Chevonne,Athina,Attiki,Greece,1/28/2009 10:37
Product1,1200,Visa,christal,Morrison                    ,CO,United States,1/28/2009 11:19
Product1,1200,Diners,Evelyn,Grossbodungen,Thuringia,Germany,1/28/2009 11:36
Product1,1200,Diners,lilia ,Brooklyn                    ,NY,United States,1/28/2009 12:31
Product2,3600,Mastercard,Kelly ,Vancouver,British Columbia,Canada,1/28/2009 12:54
Product2,3600,Amex,Elizabeth,Okotoks,Alberta,Canada,1/28/2009 13:03
Product1,1200,Amex,BALA,Accokeek                    ,MD,United States,1/28/2009 13:07
Product1,1200,Visa,Catherine,Hghlnds Ranch               ,CO,United States,1/28/2009 13:30
Product1,1200,Visa,giovanna,Pruszkow,Mazowieckie,Poland,1/28/2009 14:09
Product1,1200,Mastercard,Zoe,Coventry,England,United Kingdom,1/28/2009 16:17
Product1,"13,000",Visa,sandhya,Centennial                  ,CO,United States,1/28/2009 18:00
Product1,1200,Visa,Whitney,Falmouth                    ,VA,United States,1/28/2009 20:44
Product1,1200,Visa,Michele ,Austin                      ,TX,United States,1/28/2009 20:59
Product1,1200,Visa,Hale,Hawera,Taranaki,New Zealand,1/28/2009 22:02
Product1,1200,Diners,Suejean,Gingins,Vaud,Switzerland,1/29/2009 1:01
Product1,1200,Visa,George,Nakskov,Storstrom,Denmark,1/29/2009 2:48
Product1,1200,Amex,Kimberly,Herndon                     ,VA,United States,1/29/2009 5:06
Product1,1200,Diners,Vanessa,Ithaca                      ,NY,United States,1/29/2009 5:30
Product1,1200,Visa,Mrs,Sunnyvale                   ,CA,United States,1/29/2009 5:43
Product1,1200,Mastercard,Carmela,Hannover,Lower Saxony,Germany,1/29/2009 6:49
Product1,1200,Amex,Karen and Andrew,Munchen,Bayern,Germany,1/29/2009 7:40
Product1,1200,Mastercard,Sarah,Ridgefield                  ,CT,United States,1/29/2009 8:13
Product2,3600,Visa,Kerry,Prague,Central Bohemia,Czech Republic,1/29/2009 8:27
Product1,1200,Visa,cheryl,Beverly Hills               ,CA,United States,1/29/2009 10:07
Product2,3600,Mastercard,Jacqui,Scottsdale                  ,AZ,United States,1/29/2009 10:09
Product1,1200,Visa,samuel,Saddle Brook                ,NJ,United States,1/29/2009 10:38
Product1,1200,Amex,Alison,Issaquah                    ,WA,United States,1/29/2009 12:10
Product1,1200,Mastercard,Jessica,Chiefland                   ,FL,United States,1/29/2009 12:16
Product1,1200,Mastercard,philippa katherine,Cabinteely,Dublin,Ireland,1/29/2009 12:27
Product1,1200,Mastercard,Alva and Martin,Great Falls                 ,VA,United States,1/29/2009 12:28
Product1,1200,Visa,Lilly,Castleknock,Dublin,Ireland,1/29/2009 12:46
Product1,1200,Visa,Vanessa,Arc-et-Senans,Franche-Comte,France,1/29/2009 12:53
Product1,1200,Diners,Hale,Morrison                    ,CO,United States,1/29/2009 13:25
Product1,1200,Visa,Tom,Salt Lake City              ,UT,United States,1/29/2009 13:27
Product1,1200,Visa,John ,San Jose                    ,CA,United States,1/29/2009 13:41
Product1,1200,Visa,Mary ,Auckland,Auckland,New Zealand,1/29/2009 15:03
Product1,1200,Visa,KERRY,Sunnyvale                   ,CA,United States,1/29/2009 15:08
Product1,1200,Mastercard,Nita and Trebor,Washington Township         ,OH,United States,1/29/2009 15:20
Product1,1200,Diners,Kim,Paris,Ile-de-France,France,1/29/2009 16:07
Product1,1200,Visa,Brenda,Rock Hill                   ,SC,United States,1/29/2009 16:52
Product1,1200,Amex,alix,Tenafly                     ,NJ,United States,1/29/2009 17:13
Product1,1200,Visa,Alessandra,Vancouver,British Columbia,Canada,1/29/2009 21:40
Product1,1200,Visa,Matt,Leicester,England,United Kingdom,1/29/2009 23:48
Product1,1200,Mastercard,Tarja,Villars,Vaud,Switzerland,1/30/2009 1:09
Product1,1200,Visa,Hurst,Chandler                    ,AZ,United States,1/30/2009 4:48
Product1,1200,Visa,Christine,Antwerpen,Antwerpen,Belgium,1/30/2009 5:13
Product1,1200,Visa,Simone,Kilcornan,Limerick,Ireland,1/30/2009 5:20
Product1,1200,Visa,janet,Blarney,Cork,Ireland,1/30/2009 6:17
Product2,3600,Mastercard,Louise,Balgach,St Gallen,Switzerland,1/30/2009 6:18
Product1,1200,Mastercard,Nicole,Fayetteville                ,NC,United States,1/30/2009 6:48
Product1,250,Visa,Tabatha,Altadena                    ,CA,United States,1/30/2009 7:42
